snapshot_date,deal_id,deal_name,market_segment,status,revenue,date_created,target_implementation_date,source
2026-08-14,Ghost-GLO-156,Ghost Deal 156 (Global Market),Global Market,Qualified,409356,2026-07-03,2026-11-11,Ghost
2026-08-14,Ghost-LAR-157,Ghost Deal 157 (Large Market),Large Market,Qualified,225089,2026-07-03,2026-11-06,Ghost
2026-08-14,Ghost-LAR-158,Ghost Deal 158 (Large Market),Large Market,Qualified,205997,2026-07-03,2026-10-29,Ghost
2026-08-14,Ghost-LAR-159,Ghost Deal 159 (Large Market),Large Market,Qualified,222229,2026-07-03,2026-10-21,Ghost
2026-08-14,Ghost-SMA-160,Ghost Deal 160 (Small Market),Small Market,Qualified,36924,2026-07-03,2026-10-19,Ghost
2026-08-14,Ghost-MID-161,Ghost Deal 161 (Mid-Market),Mid-Market,Qualified,85731,2026-07-10,2026-11-02,Ghost
2026-08-14,Ghost-GLO-162,Ghost Deal 162 (Global Market),Global Market,Qualified,424277,2026-07-10,2026-11-02,Ghost
2026-08-14,Ghost-GLO-163,Ghost Deal 163 (Global Market),Global Market,Qualified,438931,2026-07-10,2026-10-31,Ghost
2026-08-14,Ghost-GLO-164,Ghost Deal 164 (Global Market),Global Market,Qualified,360486,2026-07-10,2026-11-05,Ghost
2026-08-14,Ghost-GLO-165,Ghost Deal 165 (Global Market),Global Market,Qualified,389870,2026-07-10,2026-11-04,Ghost
2026-08-14,Ghost-GLO-166,Ghost Deal 166 (Global Market),Global Market,Qualified,392259,2026-07-10,2026-11-04,Ghost
2026-08-14,Ghost-LAR-167,Ghost Deal 167 (Large Market),Large Market,Qualified,232279,2026-07-10,2026-11-05,Ghost
2026-08-14,Ghost-LAR-168,Ghost Deal 168 (Large Market),Large Market,Qualified,209418,2026-07-10,2026-11-15,Ghost
2026-08-14,Ghost-LAR-169,Ghost Deal 169 (Large Market),Large Market,Qualified,215437,2026-07-10,2026-10-31,Ghost
2026-08-14,Ghost-LAR-170,Ghost Deal 170 (Large Market),Large Market,Qualified,213276,2026-07-10,2026-11-17,Ghost
2026-08-14,Ghost-MID-171,Ghost Deal 171 (Mid-Market),Mid-Market,Qualified,91884,2026-07-17,2026-11-22,Ghost
2026-08-14,Ghost-MID-172,Ghost Deal 172 (Mid-Market),Mid-Market,Qualified,93092,2026-07-17,2026-11-23,Ghost
2026-08-14,Ghost-GLO-173,Ghost Deal 173 (Global Market),Global Market,Qualified,399855,2026-07-17,2026-11-11,Ghost
2026-08-14,Ghost-LAR-174,Ghost Deal 174 (Large Market),Large Market,Qualified,226797,2026-07-17,2026-11-07,Ghost
2026-08-14,Ghost-LAR-175,Ghost Deal 175 (Large Market),Large Market,Qualified,230387,2026-07-17,2026-11-13,Ghost
2026-08-14,Ghost-LAR-176,Ghost Deal 176 (Large Market),Large Market,Qualified,214345,2026-07-17,2026-11-23,Ghost
2026-08-14,Ghost-LAR-177,Ghost Deal 177 (Large Market),Large Market,Qualified,233251,2026-07-17,2026-11-09,Ghost
2026-08-14,Ghost-LAR-178,Ghost Deal 178 (Large Market),Large Market,Qualified,218847,2026-07-17,2026-11-12,Ghost
2026-08-14,Ghost-MID-179,Ghost Deal 179 (Mid-Market),Mid-Market,Qualified,86579,2026-07-24,2026-12-05,Ghost
2026-08-14,Ghost-MID-180,Ghost Deal 180 (Mid-Market),Mid-Market,Qualified,96294,2026-07-24,2026-11-17,Ghost
2026-08-14,Ghost-MID-181,Ghost Deal 181 (Mid-Market),Mid-Market,Qualified,85457,2026-07-24,2026-11-21,Ghost
2026-08-14,Ghost-MID-182,Ghost Deal 182 (Mid-Market),Mid-Market,Qualified,82965,2026-07-24,2026-11-29,Ghost
2026-08-14,Ghost-MID-183,Ghost Deal 183 (Mid-Market),Mid-Market,Qualified,82976,2026-07-24,2026-11-20,Ghost
2026-08-14,Ghost-MID-184,Ghost Deal 184 (Mid-Market),Mid-Market,Qualified,83324,2026-07-24,2026-11-07,Ghost
2026-08-14,Ghost-LAR-185,Ghost Deal 185 (Large Market),Large Market,Qualified,231866,2026-07-24,2026-11-29,Ghost
2026-08-14,Ghost-MID-186,Ghost Deal 186 (Mid-Market),Mid-Market,Qualified,90487,2026-07-31,2026-11-22,Ghost
2026-08-14,Ghost-GLO-187,Ghost Deal 187 (Global Market),Global Market,Qualified,394374,2026-07-31,2026-11-28,Ghost
2026-08-14,Ghost-GLO-188,Ghost Deal 188 (Global Market),Global Market,Qualified,428526,2026-07-31,2026-11-17,Ghost
2026-08-14,Ghost-GLO-189,Ghost Deal 189 (Global Market),Global Market,Qualified,374198,2026-07-31,2026-11-26,Ghost
2026-08-14,Ghost-GLO-190,Ghost Deal 190 (Global Market),Global Market,Qualified,378251,2026-07-31,2026-11-27,Ghost
2026-08-14,Ghost-GLO-191,Ghost Deal 191 (Global Market),Global Market,Qualified,383799,2026-07-31,2026-12-10,Ghost
2026-08-14,Ghost-LAR-192,Ghost Deal 192 (Large Market),Large Market,Qualified,209990,2026-07-31,2026-11-29,Ghost
2026-08-14,Ghost-SMA-193,Ghost Deal 193 (Small Market),Small Market,Qualified,40613,2026-07-31,2026-11-26,Ghost
2026-08-14,Ghost-MID-194,Ghost Deal 194 (Mid-Market),Mid-Market,Qualified,84915,2026-08-07,2026-12-12,Ghost
2026-08-14,Ghost-MID-195,Ghost Deal 195 (Mid-Market),Mid-Market,Qualified,72134,2026-08-07,2026-11-26,Ghost
2026-08-14,Ghost-MID-196,Ghost Deal 196 (Mid-Market),Mid-Market,Qualified,79845,2026-08-07,2026-12-01,Ghost
2026-08-14,Ghost-GLO-197,Ghost Deal 197 (Global Market),Global Market,Qualified,410748,2026-08-07,2026-12-02,Ghost
2026-08-14,Ghost-SMA-198,Ghost Deal 198 (Small Market),Small Market,Qualified,28761,2026-08-07,2026-11-29,Ghost
2026-08-14,Ghost-MID-199,Ghost Deal 199 (Mid-Market),Mid-Market,Qualified,81446,2026-08-14,2026-12-24,Ghost
2026-08-14,Ghost-MID-200,Ghost Deal 200 (Mid-Market),Mid-Market,Qualified,69987,2026-08-14,2026-12-05,Ghost
2026-08-14,Ghost-MID-201,Ghost Deal 201 (Mid-Market),Mid-Market,Qualified,76853,2026-08-14,2026-12-17,Ghost
2026-08-14,Ghost-MID-202,Ghost Deal 202 (Mid-Market),Mid-Market,Qualified,77406,2026-08-14,2026-12-22,Ghost
2026-08-14,Ghost-GLO-203,Ghost Deal 203 (Global Market),Global Market,Qualified,442877,2026-08-14,2026-12-14,Ghost
2026-08-14,Ghost-GLO-204,Ghost Deal 204 (Global Market),Global Market,Qualified,417774,2026-08-14,2026-12-03,Ghost
2026-08-14,Ghost-GLO-205,Ghost Deal 205 (Global Market),Global Market,Qualified,400714,2026-08-14,2026-12-11,Ghost
2026-08-14,Ghost-LAR-206,Ghost Deal 206 (Large Market),Large Market,Qualified,190963,2026-08-14,2026-12-04,Ghost
2026-08-14,Ghost-SMA-207,Ghost Deal 207 (Small Market),Small Market,Qualified,29727,2026-08-14,2026-12-13,Ghost
2026-08-21,1605,Horizon Systems 341,Large Market,Closed Lost,208290,2025-01-31,2026-02-01,Existing
2026-08-21,1618,Catalyst Technologies 682,Large Market,Closed Lost,266650,2025-02-14,2026-02-01,Existing
2026-08-21,1631,Stonebridge Networks 235,Large Market,Closed Lost,174530,2025-02-28,2026-02-01,Existing
2026-08-21,1632,Sentinel Group 406,Small Market,Closed Lost,28508,2025-02-28,2026-02-01,Existing
2026-08-21,1647,Overwatch Solutions 42,Global Market,Closed Lost,480397,2025-03-14,2026-02-01,Existing
2026-08-21,1677,Vertex Systems 637,Small Market,Closed Lost,38481,2025-04-11,2026-02-01,Existing
2026-08-21,1685,Continuum Solutions 843,Global Market,Closed Lost,379295,2025-04-18,2026-02-01,Existing
2026-08-21,1702,Vector Global 121,Mid-Market,Closed Lost,120006,2025-04-25,2026-02-01,Existing
2026-08-21,1707,Parallax Solutions 931,Global Market,Closed Lost,361229,2025-05-02,2026-02-01,Existing
2026-08-21,1712,Continuum Systems 300,Global Market,Closed Lost,366565,2025-05-09,2026-02-01,Existing
2026-08-21,1719,BlueShift Enterprises 700,Large Market,Closed Lost,268975,2025-05-09,2026-02-01,Existing
2026-08-21,1721,Aether Solutions 613,Small Market,Closed Lost,15786,2025-05-16,2026-02-01,Existing
2026-08-21,1731,Sentinel Corp 477,Mid-Market,Closed Won,58462,2025-05-16,2026-02-01,Existing
2026-08-21,1734,PrimeAxis Systems 750,Global Market,Closed Lost,361323,2025-05-23,2026-02-01,Existing
2026-08-21,1745,Vertex Systems 699,Mid-Market,Closed Lost,72589,2025-05-30,2026-02-01,Existing
2026-08-21,1746,Catalyst Enterprises 778,Large Market,Closed Lost,263263,2025-05-30,2026-02-01,Existing
2026-08-21,1755,EdgePoint Networks 469,Large Market,Closed Lost,169838,2025-06-06,2026-02-01,Existing
2026-08-21,1763,Hyperion Global 879,Global Market,Closed Lost,313783,2025-06-13,2026-02-01,Existing
2026-08-21,1764,Quantum Systems 603,Mid-Market,Closed Lost,112202,2025-06-13,2026-02-01,Existing
2026-08-21,1775,Pathfinder Networks 356,Global Market,Closed Lost,398896,2025-06-20,2026-02-01,Existing
2026-08-21,1780,Elevate Global 151,Global Market,Closed Lost,456567,2025-06-27,2026-02-01,Existing
2026-08-21,1785,Catalyst Group 202,Large Market,Closed Lost,301168,2025-06-27,2026-02-01,Existing
2026-08-21,1788,TrueNorth Technologies 939,Mid-Market,Closed Lost,79373,2025-07-04,2026-01-09,Existing
2026-08-21,1789,PrimeAxis Corp 371,Mid-Market,Closed Lost,63538,2025-07-04,2026-02-01,Existing
2026-08-21,1790,SilverLine Group 151,Mid-Market,Closed Lost,119634,2025-07-04,2026-01-07,Existing
2026-08-21,1791,PrimeWave Global 66,Mid-Market,Closed Lost,79804,2025-07-04,2026-02-01,Existing
2026-08-21,1794,Longview Group 518,Large Market,Closed Lost,218546,2025-07-04,2026-01-17,Existing
2026-08-21,1795,NorthStar Global 194,Global Market,Closed Lost,402684,2025-07-04,2026-02-01,Existing
2026-08-21,1798,Skyline Solutions 386,Global Market,Closed Lost,433355,2025-07-11,2026-02-01,Existing
2026-08-21,1799,Unity Systems 795,Small Market,Closed Lost,33383,2025-07-11,2026-02-01,Existing
2026-08-21,1804,Continuum Networks 24,Small Market,Closed Lost,44124,2025-07-11,2026-01-08,Existing
2026-08-21,1810,Cornerstone Technologies 950,Small Market,Closed Lost,42079,2025-07-18,2026-02-01,Existing
2026-08-21,1811,Vector Systems 891,Global Market,Closed Lost,409145,2025-07-18,2026-02-01,Existing
2026-08-21,1814,CrossPoint Corp 727,Global Market,Closed Lost,443603,2025-07-18,2026-02-01,Existing
2026-08-21,1817,Overwatch Industries 772,Mid-Market,Closed Lost,50036,2025-07-18,2026-02-01,Existing
2026-08-21,1819,Zenith Solutions 401,Large Market,Closed Won,163619,2025-07-25,2026-02-01,Existing
2026-08-21,1820,Longview Global 578,Mid-Market,Closed Lost,57170,2025-07-25,2026-01-26,Existing
2026-08-21,1821,Zenith Industries 581,Mid-Market,Closed Lost,73971,2025-07-25,2026-02-01,Existing
2026-08-21,1830,Nexus Corp 568,Global Market,Closed Lost,438014,2025-07-25,2026-01-31,Existing
2026-08-21,1832,Pulse Industries 904,Large Market,Closed Lost,172159,2025-08-01,2026-02-07,Existing
2026-08-21,1833,Longview Global 613,Mid-Market,Closed Lost,47585,2025-08-01,2026-02-01,Existing
2026-08-21,1834,TrueNorth Industries 952,Global Market,Closed Lost,515777,2025-08-01,2026-02-12,Existing
2026-08-21,1836,Summit Group 257,Mid-Market,Closed Lost,73560,2025-08-01,2026-02-01,Existing
2026-08-21,1837,Pinnacle Systems 725,Mid-Market,Closed Lost,46758,2025-08-01,2026-01-20,Existing
2026-08-21,1839,Catalyst Enterprises 637,Global Market,Closed Lost,471836,2025-08-01,2026-02-01,Existing
2026-08-21,1840,BlueCore Technologies 201,Mid-Market,Closed Lost,51980,2025-08-01,2026-02-01,Existing
2026-08-21,1847,Clearwater Corp 472,Mid-Market,Closed Lost,44065,2025-08-08,2026-02-19,Existing
2026-08-21,1850,OmniCore Group 386,Small Market,Closed Lost,42372,2025-08-15,2026-02-06,Existing
2026-08-21,1855,Vector Technologies 572,Large Market,Closed Won,206039,2025-08-15,2026-01-03,Existing
2026-08-21,1856,NorthStar Networks 62,Mid-Market,Closed Lost,75449,2025-08-15,2026-02-27,Existing
2026-08-21,1857,HighMark Industries 111,Small Market,Closed Lost,23159,2025-08-15,2026-02-02,Existing
2026-08-21,1859,PrimeAxis Global 998,Mid-Market,Closed Lost,112173,2025-08-15,2026-02-17,Existing
2026-08-21,1869,Horizon Logistics 239,Global Market,Closed Lost,392946,2025-08-22,2026-01-23,Existing
2026-08-21,1872,IronGate Industries 954,Mid-Market,Closed Lost,80294,2025-08-29,2026-01-26,Existing
2026-08-21,1878,Nexus Group 938,Small Market,Closed Lost,26399,2025-08-29,2026-02-01,Existing
2026-08-21,1882,Vector Global 486,Global Market,Closed Lost,312898,2025-09-05,2026-02-01,Existing
2026-08-21,1883,Catalyst Industries 371,Small Market,Closed Lost,36415,2025-09-05,2026-01-20,Existing
2026-08-21,1884,Pinnacle Systems 97,Mid-Market,Closed Lost,100573,2025-09-05,2026-02-15,Existing
2026-08-21,1885,PrimeLine Enterprises 688,Global Market,Closed Lost,340362,2025-09-05,2026-03-02,Existing
2026-08-21,1886,BlueCore Group 683,Mid-Market,Closed Lost,92995,2025-09-05,2026-01-30,Existing
2026-08-21,1888,NorthStar Solutions 732,Mid-Market,Closed Lost,118287,2025-09-05,2026-02-01,Existing
2026-08-21,1891,Nexus Global 828,Large Market,Closed Lost,173463,2025-09-05,2026-01-30,Existing
2026-08-21,1893,Helix Technologies 477,Global Market,Closed Won,385217,2025-09-12,2026-02-01,Existing
2026-08-21,1901,SteelPeak Logistics 524,Global Market,Closed Lost,339515,2025-09-12,2026-04-01,Existing
2026-08-21,1903,Foundation Systems 747,Small Market,Closed Lost,40487,2025-09-12,2026-03-14,Existing
2026-08-21,1904,Redstone Industries 874,Global Market,Closed Lost,421279,2025-09-19,2026-02-18,Existing
2026-08-21,1906,Aether Global 507,Mid-Market,Closed Lost,75365,2025-09-19,2026-01-31,Existing
2026-08-21,1907,Optimum Industries 990,Small Market,Closed Lost,12626,2025-09-19,2026-03-08,Existing
2026-08-21,1914,Momentum Enterprises 262,Mid-Market,Closed Lost,84797,2025-09-26,2026-02-09,Existing
2026-08-21,1916,Sentinel Networks 771,Mid-Market,Closed Lost,118008,2025-09-26,2026-02-01,Existing
2026-08-21,1919,Fusion Group 372,Global Market,Closed Lost,363349,2025-09-26,2026-02-19,Existing
2026-08-21,1920,Synergy Solutions 377,Global Market,Closed Won,323601,2025-09-26,2026-02-01,Existing
2026-08-21,1924,EdgePoint Solutions 738,Mid-Market,Closed Lost,54020,2025-10-03,2026-04-12,Existing
2026-08-21,1929,Pinnacle Logistics 287,Small Market,Closed Lost,23965,2025-10-03,2026-03-22,Existing
2026-08-21,1936,Stronghold Technologies 552,Small Market,Closed Lost,25744,2025-10-10,2026-03-29,Existing
2026-08-21,1937,BlueShift Enterprises 434,Mid-Market,Closed Lost,51697,2025-10-10,2026-02-21,Existing
2026-08-21,1939,BlueShift Networks 193,Global Market,Closed Lost,441763,2025-10-10,2026-01-09,Existing
2026-08-21,1940,NorthStar Corp 831,Large Market,Closed Lost,261247,2025-10-10,2026-01-12,Existing
2026-08-21,1942,Stronghold Solutions 204,Large Market,Closed Lost,280682,2025-10-10,2026-04-12,Existing
2026-08-21,1948,Longview Enterprises 212,Global Market,Closed Lost,473063,2025-10-17,2026-04-15,Existing
2026-08-21,1949,Unity Industries 784,Small Market,Closed Lost,34886,2025-10-17,2026-01-24,Existing
2026-08-21,1950,Catalyst Logistics 290,Small Market,Closed Lost,25096,2025-10-24,2026-02-22,Existing
2026-08-21,1953,Momentum Global 676,Small Market,Closed Won,32869,2025-10-24,2026-01-27,Existing
2026-08-21,1955,Zenith Solutions 216,Small Market,Closed Lost,23134,2025-10-24,2026-03-22,Existing
2026-08-21,1956,Nexus Technologies 714,Mid-Market,Closed Lost,69371,2025-10-31,2026-03-11,Existing
2026-08-21,1958,Unity Global 663,Large Market,Closed Lost,275273,2025-10-31,2026-04-27,Existing
2026-08-21,1960,Elevate Logistics 951,Large Market,Closed Lost,216697,2025-10-31,2026-03-14,Existing
2026-08-21,1964,CrossPoint Global 252,Global Market,Closed Lost,365596,2025-10-31,2026-04-24,Existing
2026-08-21,1965,Northbound Group 461,Global Market,Closed Won,381321,2025-10-31,2026-03-13,Existing
2026-08-21,1966,Brightline Enterprises 501,Global Market,Closed Lost,367540,2025-10-31,2026-02-21,Existing
2026-08-21,1968,Vanguard Group 614,Large Market,Closed Lost,204476,2025-11-07,2026-02-08,Existing
2026-08-21,1970,Overwatch Group 287,Large Market,Closed Lost,149695,2025-11-07,2026-04-22,Existing
2026-08-21,1972,Aether Corp 51,Small Market,Closed Lost,25413,2025-11-07,2026-03-20,Existing
2026-08-21,1980,NorthStar Networks 555,Global Market,Closed Lost,325998,2025-11-14,2026-05-05,Existing
2026-08-21,1981,Parallax Networks 923,Global Market,Closed Lost,331853,2025-11-14,2026-02-25,Existing
2026-08-21,1984,Vector Enterprises 43,Small Market,Closed Lost,32262,2025-11-14,2026-03-24,Existing
2026-08-21,1985,Longview Industries 318,Small Market,Closed Lost,35643,2025-11-14,2026-02-27,Existing
2026-08-21,1987,AxisOne Group 656,Mid-Market,Closed Lost,82768,2025-11-21,2026-02-23,Existing
2026-08-21,1988,CoreTech Corp 49,Mid-Market,Closed Lost,83465,2025-11-21,2026-04-21,Existing
2026-08-21,1989,Clearwater Enterprises 554,Mid-Market,Closed Lost,85144,2025-11-21,2026-05-06,Existing
2026-08-21,1990,CloudScale Logistics 442,Small Market,Closed Lost,34019,2025-11-21,2026-05-02,Existing
2026-08-21,1992,Pathfinder Networks 82,Global Market,Closed Lost,461551,2025-11-21,2026-04-07,Existing
2026-08-21,1997,NextGen Networks 207,Small Market,Closed Lost,28739,2025-11-21,2026-05-19,Existing
2026-08-21,1998,Nexus Corp 692,Mid-Market,Closed Lost,70920,2025-11-28,2026-03-21,Existing
2026-08-21,1999,Ironclad Logistics 57,Global Market,Closed Lost,414296,2025-11-28,2026-05-01,Existing
2026-08-21,2000,Northbound Enterprises 130,Global Market,Closed Lost,384375,2025-11-28,2026-04-14,Existing
2026-08-21,2001,Zenith Corp 293,Large Market,Closed Lost,261630,2025-11-28,2026-03-03,Existing
2026-08-21,2002,CloudScale Enterprises 503,Global Market,Closed Lost,469768,2025-11-28,2026-03-01,Existing
2026-08-21,2006,CoreTech Systems 690,Global Market,Closed Lost,370009,2025-11-28,2026-04-24,Existing
2026-08-21,2007,HighMark Group 190,Small Market,Closed Lost,40941,2025-11-28,2026-03-11,Existing
2026-08-21,2008,Powerhouse Solutions 17,Mid-Market,Closed Lost,60440,2025-11-28,2026-05-12,Existing
2026-08-21,2009,Beacon Group 942,Large Market,Closed Lost,156478,2025-12-05,2026-05-18,Existing
2026-08-21,2013,Catalyst Enterprises 498,Large Market,Closed Lost,126435,2025-12-05,2026-03-08,Existing
2026-08-21,2016,DeepCore Group 527,Global Market,Closed Lost,370023,2025-12-12,2026-03-24,Existing
2026-08-21,2019,Elevate Group 663,Small Market,Closed Lost,37982,2025-12-12,2026-03-29,Existing
2026-08-21,2025,PrimeLine Solutions 396,Small Market,Closed Lost,42419,2025-12-19,2026-05-11,Existing
2026-08-21,Ghost-LAR-1,Ghost Deal 1 (Large Market),Large Market,Closed Lost,193463,2026-01-02,2026-04-17,Ghost
2026-08-21,Ghost-SMA-2,Ghost Deal 2 (Small Market),Small Market,Closed Lost,30074,2026-01-02,2026-05-10,Ghost
2026-08-21,Ghost-SMA-3,Ghost Deal 3 (Small Market),Small Market,Closed Lost,26118,2026-01-02,2026-05-03,Ghost
2026-08-21,Ghost-SMA-4,Ghost Deal 4 (Small Market),Small Market,Closed Lost,26144,2026-01-02,2026-05-11,Ghost
2026-08-21,Ghost-SMA-5,Ghost Deal 5 (Small Market),Small Market,Closed Lost,28963,2026-01-02,2026-05-06,Ghost
2026-08-21,Ghost-SMA-6,Ghost Deal 6 (Small Market),Small Market,Closed Lost,28399,2026-01-02,2026-04-25,Ghost
2026-08-21,Ghost-MID-7,Ghost Deal 7 (Mid-Market),Mid-Market,Closed Lost,93568,2026-01-09,2026-04-28,Ghost
2026-08-21,Ghost-MID-8,Ghost Deal 8 (Mid-Market),Mid-Market,Closed Lost,88029,2026-01-09,2026-05-04,Ghost
2026-08-21,Ghost-MID-9,Ghost Deal 9 (Mid-Market),Mid-Market,Closed Lost,85577,2026-01-09,2026-05-10,Ghost
2026-08-21,Ghost-GLO-10,Ghost Deal 10 (Global Market),Global Market,Closed Lost,358246,2026-01-09,2026-05-23,Ghost
2026-08-21,Ghost-SMA-11,Ghost Deal 11 (Small Market),Small Market,Closed Lost,27897,2026-01-09,2026-05-10,Ghost
2026-08-21,Ghost-SMA-12,Ghost Deal 12 (Small Market),Small Market,Closed Lost,26681,2026-01-09,2026-05-21,Ghost
2026-08-21,Ghost-LAR-13,Ghost Deal 13 (Large Market),Large Market,Closed Lost,178365,2026-01-16,2026-05-08,Ghost
2026-08-21,Ghost-LAR-14,Ghost Deal 14 (Large Market),Large Market,Closed Lost,188864,2026-01-16,2026-05-18,Ghost
2026-08-21,Ghost-LAR-15,Ghost Deal 15 (Large Market),Large Market,Closed Lost,191277,2026-01-16,2026-05-29,Ghost
2026-08-21,Ghost-LAR-16,Ghost Deal 16 (Large Market),Large Market,Closed Lost,213869,2026-01-16,2026-05-27,Ghost
2026-08-21,Ghost-SMA-17,Ghost Deal 17 (Small Market),Small Market,Closed Lost,26658,2026-01-16,2026-05-13,Ghost
2026-08-21,Ghost-MID-18,Ghost Deal 18 (Mid-Market),Mid-Market,Closed Lost,96102,2026-01-23,2026-05-25,Ghost
2026-08-21,Ghost-SMA-19,Ghost Deal 19 (Small Market),Small Market,Closed Lost,26888,2026-01-23,2026-05-11,Ghost
2026-08-21,Ghost-SMA-20,Ghost Deal 20 (Small Market),Small Market,Closed Lost,25656,2026-01-23,2026-06-02,Ghost
2026-08-21,Ghost-SMA-21,Ghost Deal 21 (Small Market),Small Market,Closed Lost,25533,2026-01-23,2026-05-17,Ghost
2026-08-21,Ghost-GLO-22,Ghost Deal 22 (Global Market),Global Market,Closed Lost,375411,2026-01-30,2026-06-01,Ghost
2026-08-21,Ghost-LAR-23,Ghost Deal 23 (Large Market),Large Market,Closed Lost,203517,2026-01-30,2026-05-23,Ghost
2026-08-21,Ghost-SMA-24,Ghost Deal 24 (Small Market),Small Market,Closed Lost,28917,2026-01-30,2026-05-21,Ghost
2026-08-21,Ghost-SMA-25,Ghost Deal 25 (Small Market),Small Market,Closed Lost,29154,2026-01-30,2026-05-29,Ghost
2026-08-21,Ghost-GLO-26,Ghost Deal 26 (Global Market),Global Market,Closed Won,365544,2026-02-06,2026-06-16,Ghost
2026-08-21,Ghost-GLO-27,Ghost Deal 27 (Global Market),Global Market,Closed Lost,440117,2026-02-06,2026-06-05,Ghost
2026-08-21,Ghost-LAR-28,Ghost Deal 28 (Large Market),Large Market,Closed Lost,186394,2026-02-06,2026-05-28,Ghost
2026-08-21,Ghost-SMA-29,Ghost Deal 29 (Small Market),Small Market,Closed Lost,21290,2026-02-06,2026-06-18,Ghost
2026-08-21,Ghost-MID-30,Ghost Deal 30 (Mid-Market),Mid-Market,Closed Won,72955,2026-02-13,2026-06-12,Ghost
2026-08-21,Ghost-GLO-31,Ghost Deal 31 (Global Market),Global Market,Closed Lost,370198,2026-02-13,2026-06-18,Ghost
2026-08-21,Ghost-GLO-32,Ghost Deal 32 (Global Market),Global Market,Closed Won,384345,2026-02-13,2026-06-23,Ghost
2026-08-21,Ghost-LAR-33,Ghost Deal 33 (Large Market),Large Market,Closed Lost,178043,2026-02-13,2026-05-30,Ghost
2026-08-21,Ghost-SMA-34,Ghost Deal 34 (Small Market),Small Market,Closed Lost,21033,2026-02-13,2026-05-30,Ghost
2026-08-21,Ghost-MID-35,Ghost Deal 35 (Mid-Market),Mid-Market,Closed Lost,60229,2026-02-20,2026-06-11,Ghost
2026-08-21,Ghost-MID-36,Ghost Deal 36 (Mid-Market),Mid-Market,Closed Lost,61918,2026-02-20,2026-06-25,Ghost
